datetime,funding_rate
2020-08-08 00:00:00.000,0.0001
2020-08-08 08:00:00.000,0.00020749
2020-08-08 16:00:00.000,0.00044084
2020-08-09 00:00:00.000,0.00032833
2020-08-09 08:00:00.000,0.00046489
2020-08-09 16:00:00.000,0.00034455
2020-08-10 00:00:00.001,0.00033424
2020-08-10 08:00:00.000,0.00108975
2020-08-10 16:00:00.001,0.00052034
2020-08-11 00:00:00.001,0.00048022
2020-08-11 08:00:00.000,0.00052529
2020-08-11 16:00:00.001,0.00052038
2020-08-12 00:00:00.000,0.00034144
2020-08-12 08:00:00.000,0.00034577
2020-08-12 16:00:00.000,0.00024038
2020-08-13 00:00:00.002,0.00031747
2020-08-13 08:00:00.000,0.0006053
2020-08-13 16:00:00.000,0.00051653
2020-08-14 00:00:00.000,0.00136967
2020-08-14 08:00:00.000,0.00146832
2020-08-14 16:00:00.000,0.00124102
2020-08-15 00:00:00.000,0.0007934
2020-08-15 08:00:00.001,0.00084015
2020-08-15 16:00:00.001,0.00075821
2020-08-16 00:00:00.000,0.0009221
2020-08-16 08:00:00.000,0.00086801
2020-08-16 16:00:00.000,0.00046248
2020-08-17 00:00:00.000,0.00074992
2020-08-17 08:00:00.000,0.00061133
2020-08-17 16:00:00.000,0.00103523
2020-08-18 00:00:00.001,0.00133232
2020-08-18 08:00:00.008,0.00085913
2020-08-18 16:00:00.000,0.00054732
2020-08-19 00:00:00.000,0.00034355
2020-08-19 08:00:00.000,0.00021587
2020-08-19 16:00:00.000,0.00040187
2020-08-20 00:00:00.001,0.00035614
2020-08-20 08:00:00.000,0.00026745
2020-08-20 16:00:00.000,0.0001
2020-08-21 00:00:00.000,0.0001
2020-08-21 08:00:00.000,0.0001
2020-08-21 16:00:00.017,0.00021092
2020-08-22 00:00:00.000,0.0001
2020-08-22 08:00:00.000,0.0001
2020-08-22 16:00:00.000,0.0001
2020-08-23 00:00:00.000,0.00016169
2020-08-23 08:00:00.000,0.00014517
2020-08-23 16:00:00.000,0.00030687
2020-08-24 00:00:00.006,0.00031572
2020-08-24 08:00:00.001,0.00022508
2020-08-24 16:00:00.000,0.00031958
2020-08-25 00:00:00.000,0.0002243
2020-08-25 08:00:00.000,0.00011335
2020-08-25 16:00:00.000,0.00011631
2020-08-26 00:00:00.000,0.00020921
2020-08-26 08:00:00.008,0.0001
2020-08-26 16:00:00.002,0.00015004
2020-08-27 00:00:00.000,0.00011281
2020-08-27 08:00:00.010,0.0001
2020-08-27 16:00:00.000,0.0001
2020-08-28 00:00:00.000,0.0001
2020-08-28 08:00:00.001,0.0001
2020-08-28 16:00:00.000,0.00012226
2020-08-29 00:00:00.002,0.0001
2020-08-29 08:00:00.006,0.0001
2020-08-29 16:00:00.003,0.0001
2020-08-30 00:00:00.000,0.0001
2020-08-30 08:00:00.000,0.0001
2020-08-30 16:00:00.000,0.0001
2020-08-31 00:00:00.000,0.0001
2020-08-31 08:00:00.001,0.0001
2020-08-31 16:00:00.001,0.0001
2020-09-01 00:00:00.000,0.0001
2020-09-01 08:00:00.000,0.00027103
2020-09-01 16:00:00.000,0.00055077
2020-09-02 00:00:00.000,0.00045898
2020-09-02 08:00:00.006,0.00060012
2020-09-02 16:00:00.000,0.0001
2020-09-03 00:00:00.001,0.00014859
2020-09-03 08:00:00.004,0.0001
2020-09-03 16:00:00.000,0.0001
2020-09-04 00:00:00.005,0.00010813
2020-09-04 08:00:00.000,0.00020118
2020-09-04 16:00:00.006,0.0001181
2020-09-05 00:00:00.000,0.0001
2020-09-05 08:00:00.004,0.0001
2020-09-05 16:00:00.001,0.0001
2020-09-06 00:00:00.004,0.0001
2020-09-06 08:00:00.000,0.0001
2020-09-06 16:00:00.000,0.0001
2020-09-07 00:00:00.002,0.0001
2020-09-07 08:00:00.004,6.48e-05
2020-09-07 16:00:00.001,0.0001
2020-09-08 00:00:00.007,0.0001
2020-09-08 08:00:00.006,0.0001
2020-09-08 16:00:00.014,0.0001
2020-09-09 00:00:00.000,0.0001
2020-09-09 08:00:00.000,0.0001
2020-09-09 16:00:00.000,0.0001
2020-09-10 00:00:00.000,0.0001
2020-09-10 08:00:00.005,0.0001
2020-09-10 16:00:00.000,6.538e-05
2020-09-11 00:00:00.000,3.498e-05
2020-09-11 08:00:00.008,9.323e-05
2020-09-11 16:00:00.000,7.151e-05
2020-09-12 00:00:00.008,0.0001
2020-09-12 08:00:00.000,0.0001
2020-09-12 16:00:00.008,3.731e-05
2020-09-13 00:00:00.000,0.0001
2020-09-13 08:00:00.000,0.0001
2020-09-13 16:00:00.004,0.0001
2020-09-14 00:00:00.003,0.0001
2020-09-14 08:00:00.008,0.0001
2020-09-14 16:00:00.000,0.0001
2020-09-15 00:00:00.000,0.0001
2020-09-15 08:00:00.010,0.0001
2020-09-15 16:00:00.003,0.0001
2020-09-16 00:00:00.014,0.0001
2020-09-16 08:00:00.000,0.0001
2020-09-16 16:00:00.001,0.0001
2020-09-17 00:00:00.006,0.0001
2020-09-17 08:00:00.012,0.0001
2020-09-17 16:00:00.000,0.0001
2020-09-18 00:00:00.001,0.0001
2020-09-18 08:00:00.002,0.0001
2020-09-18 16:00:00.002,0.0001
2020-09-19 00:00:00.000,0.0001
2020-09-19 08:00:00.005,0.0001
2020-09-19 16:00:00.008,0.0001
2020-09-20 00:00:00.002,0.0001
2020-09-20 08:00:00.005,0.0001
2020-09-20 16:00:00.005,-8e-07
2020-09-21 00:00:00.000,-1.481e-05
2020-09-21 08:00:00.001,0.0001
2020-09-21 16:00:00.000,5.075e-05
2020-09-22 00:00:00.001,-0.00022757
2020-09-22 08:00:00.000,9.7e-07
2020-09-22 16:00:00.004,1.01e-05
2020-09-23 00:00:00.007,0.0001
2020-09-23 08:00:00.001,1.632e-05
2020-09-23 16:00:00.001,0.0001
2020-09-24 00:00:00.000,-1.579e-05
2020-09-24 08:00:00.000,3.064e-05
2020-09-24 16:00:00.000,5.598e-05
2020-09-25 00:00:00.009,5.361e-05
2020-09-25 08:00:00.045,0.0001
2020-09-25 16:00:00.000,0.0001
2020-09-26 00:00:00.000,0.0001
2020-09-26 08:00:00.000,0.0001
2020-09-26 16:00:00.005,0.0001
2020-09-27 00:00:00.000,0.0001
2020-09-27 08:00:00.000,0.0001
2020-09-27 16:00:00.019,0.0001
2020-09-28 00:00:00.001,0.0001
2020-09-28 08:00:00.000,0.0001
2020-09-28 16:00:00.002,0.0001
2020-09-29 00:00:00.000,0.0001
2020-09-29 08:00:00.000,-1.526e-05
2020-09-29 16:00:00.000,7.388e-05
2020-09-30 00:00:00.005,0.0001
2020-09-30 08:00:00.000,0.0001
2020-09-30 16:00:00.000,-2.8e-06
2020-10-01 00:00:00.000,9.937e-05
2020-10-01 08:00:00.000,0.0001
2020-10-01 16:00:00.000,0.0001
2020-10-02 00:00:00.011,4.321e-05
2020-10-02 08:00:00.000,0.0001
2020-10-02 16:00:00.005,-3.462e-05
2020-10-03 00:00:00.000,5.867e-05
2020-10-03 08:00:00.001,-0.00011916
2020-10-03 16:00:00.000,-3.221e-05
2020-10-04 00:00:00.000,-6.7e-06
2020-10-04 08:00:00.003,0.0001
2020-10-04 16:00:00.001,-6.384e-05
2020-10-05 00:00:00.000,0.0001
2020-10-05 08:00:00.000,3.05e-06
2020-10-05 16:00:00.012,-1.442e-05
2020-10-06 00:00:00.000,-4.499e-05
2020-10-06 08:00:00.005,9.514e-05
2020-10-06 16:00:00.000,4.4e-07
2020-10-07 00:00:00.000,-7.208e-05
2020-10-07 08:00:00.000,2.716e-05
2020-10-07 16:00:00.000,7.205e-05
2020-10-08 00:00:00.000,0.0001
2020-10-08 08:00:00.009,0.0001
2020-10-08 16:00:00.003,0.0001
2020-10-09 00:00:00.001,0.0001
2020-10-09 08:00:00.000,0.0001
2020-10-09 16:00:00.004,0.0001
2020-10-10 00:00:00.005,0.0001
2020-10-10 08:00:00.000,0.0001733
2020-10-10 16:00:00.011,0.00027917
2020-10-11 00:00:00.002,0.00011995
2020-10-11 08:00:00.003,0.00013127
2020-10-11 16:00:00.004,0.0001
2020-10-12 00:00:00.001,0.0001
2020-10-12 08:00:00.000,0.0001
2020-10-12 16:00:00.011,0.0001
2020-10-13 00:00:00.003,0.0002191
2020-10-13 08:00:00.000,0.0001
2020-10-13 16:00:00.001,0.0001
2020-10-14 00:00:00.001,0.0001
2020-10-14 08:00:00.000,0.0001
2020-10-14 16:00:00.001,0.0001
2020-10-15 00:00:00.000,0.0001
2020-10-15 08:00:00.000,0.0001
2020-10-15 16:00:00.000,0.0001
2020-10-16 00:00:00.002,0.0001
2020-10-16 08:00:00.003,0.0001
2020-10-16 16:00:00.000,0.0001
2020-10-17 00:00:00.006,0.0001
2020-10-17 08:00:00.007,0.0001
2020-10-17 16:00:00.009,0.0001
2020-10-18 00:00:00.006,0.0001
2020-10-18 08:00:00.000,0.0001
2020-10-18 16:00:00.000,0.0001
2020-10-19 00:00:00.000,0.0001
2020-10-19 08:00:00.000,0.0001
2020-10-19 16:00:00.000,0.0001
2020-10-20 00:00:00.015,0.00011516
2020-10-20 08:00:00.000,0.00037754
2020-10-20 16:00:00.008,0.0001
2020-10-21 00:00:00.009,0.0001
2020-10-21 08:00:00.004,0.00031887
2020-10-21 16:00:00.000,0.00050823
2020-10-22 00:00:00.000,0.00083557
2020-10-22 08:00:00.000,0.00052961
2020-10-22 16:00:00.004,0.00074052
2020-10-23 00:00:00.007,0.0005259
2020-10-23 08:00:00.000,0.00033468
2020-10-23 16:00:00.000,0.00024975
2020-10-24 00:00:00.000,0.00051273
2020-10-24 08:00:00.000,0.00042291
2020-10-24 16:00:00.008,0.00034696
2020-10-25 00:00:00.005,0.00039795
2020-10-25 08:00:00.014,0.0001
