open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,3764.35,3770.91,3754.36,3766.49,39635.800,1717203599999,149176080.53309,79101,19307.979,72666719.89877,0
1717203600000,3766.55,3778.81,3760.78,3769.16,50782.676,1717207199999,191452123.63814,80217,26395.903,99530936.37022,0
1717207200000,3769.15,3782.60,3767.72,3779.59,28369.684,1717210799999,107095983.83089,60242,17502.922,66077404.72841,0
1717210800000,3779.60,3784.99,3776.51,3781.01,40389.590,1717214399999,152702789.15120,62516,20692.516,78240320.72698,0
1717214400000,3781.01,3788.00,3773.02,3786.79,36831.474,1717217999999,139276081.98262,64991,20812.600,78710285.25895,0
1717218000000,3786.80,3796.86,3780.53,3792.00,53327.668,1717221599999,202074183.29745,78163,26307.306,99703830.51173,0
1717221600000,3792.00,3794.82,3785.46,3791.74,41068.364,1717225199999,155640926.85453,65920,20582.759,78011316.51290,0
1717225200000,3791.73,3793.78,3772.04,3775.61,42073.609,1717228799999,159215022.54006,69856,18691.889,70742809.08983,0
1717228800000,3775.61,3805.81,3775.10,3802.21,71514.458,1717232399999,270943955.98888,98828,43268.375,163959046.09873,0
1717232400000,3802.20,3812.81,3790.43,3795.65,76057.094,1717235999999,289202070.46059,119127,36576.386,139094144.14931,0
1717236000000,3795.66,3798.44,3786.02,3788.33,29135.859,1717239599999,110467014.70688,60278,11315.713,42903811.21303,0
1717239600000,3788.33,3796.13,3784.00,3790.39,39361.723,1717243199999,149236873.94973,58496,21736.020,82415186.07949,0
1717243200000,3790.39,3810.00,3788.85,3798.01,42800.357,1717246799999,162673376.23096,72247,26120.293,99277174.42997,0
1717246800000,3798.00,3812.43,3798.00,3804.27,48232.665,1717250399999,183577453.41756,79242,25106.082,95564071.68552,0
1717250400000,3804.27,3817.00,3799.58,3812.05,49607.829,1717253999999,188977021.15139,87812,24415.888,93028777.69108,0
1717254000000,3812.06,3814.90,3801.00,3801.38,43557.042,1717257599999,165891748.56394,71746,19280.994,73437345.42737,0
1717257600000,3801.39,3809.28,3796.55,3801.53,38871.217,1717261199999,147812092.15953,74010,18698.727,71112400.01912,0
1717261200000,3801.53,3812.00,3792.13,3809.62,37566.641,1717264799999,142784718.48042,71044,18329.541,69689600.39753,0
