open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,1553.04,1566.21,1533.06,1550.57,499503.249,1661993999999,774387460.04269,305455,248303.402,384987668.01709,0
1661994000000,1550.57,1563.89,1547.40,1558.86,266929.098,1661997599999,415198610.57743,201409,136199.512,211881080.22073,0
1661997600000,1558.86,1573.82,1550.08,1556.11,298088.369,1662001199999,466051479.24327,205921,143364.535,224162718.49630,0
1662001200000,1556.12,1563.00,1536.34,1548.83,326840.901,1662004799999,506694610.09555,217416,162453.857,251874833.05592,0
1662004800000,1548.82,1556.46,1541.60,1550.80,196470.111,1662008399999,304472709.87821,158482,100012.004,155005706.95491,0
1662008400000,1550.81,1562.28,1548.00,1552.62,204746.324,1662011999999,318657265.18676,155621,105091.099,163566384.04672,0
1662012000000,1552.62,1555.75,1543.62,1549.77,213774.325,1662015599999,331233031.79434,168527,107167.631,166063494.78664,0
1662015600000,1549.77,1549.81,1530.24,1543.99,410369.073,1662019199999,632180688.24359,273692,197369.946,304095514.38255,0
1662019200000,1543.99,1549.06,1532.30,1546.83,289162.911,1662022799999,445917399.17136,197110,143700.481,221646322.59743,0
1662022800000,1546.84,1554.40,1537.72,1549.43,313292.930,1662026399999,484525405.27377,215034,166201.332,257068529.30104,0
1662026400000,1549.43,1567.59,1546.71,1564.24,296532.027,1662029999999,461369109.55244,202424,159688.670,248546904.61718,0
1662030000000,1564.25,1585.24,1558.47,1576.82,514230.301,1662033599999,808388661.47762,304479,277653.892,436509220.00762,0
1662033600000,1576.82,1580.82,1551.20,1564.36,575272.456,1662037199999,900614752.83357,336243,274696.092,430001701.30632,0
1662037200000,1564.36,1576.75,1553.23,1566.82,503038.373,1662040799999,786745552.80410,317120,247289.175,386801216.38578,0
1662040800000,1566.81,1569.12,1505.00,1517.22,1133103.168,1662044399999,1741027828.04537,613437,507795.853,780760286.41344,0
1662044400000,1517.23,1546.50,1511.40,1535.32,592338.452,1662047999999,906838164.03587,358741,311372.730,476715092.04165,0
1662048000000,1535.32,1541.66,1521.25,1538.40,444818.410,1662051599999,681763490.89270,281547,222800.619,341528530.48058,0
1662051600000,1538.41,1568.88,1535.37,1554.55,574060.140,1662055199999,892351027.49829,355911,305061.743,474157594.81883,0
1662055200000,1554.56,1572.00,1552.00,1559.05,304849.163,1662058799999,476099290.72335,227481,152341.200,237941314.04962,0
1662058800000,1559.05,1569.30,1555.71,1563.81,187533.229,1662062399999,292762703.38169,152819,96786.226,151108146.70970,0
1662062400000,1563.81,1584.94,1561.02,1579.52,336251.056,1662065999999,529688024.12067,226536,188490.195,296987294.70871,0
1662066000000,1579.52,1595.00,1576.09,1580.59,264290.483,1662069599999,418895536.23538,189776,141025.946,223630882.96912,0
1662069600000,1580.59,1599.00,1580.58,1585.93,231069.582,1662073199999,367222455.31658,174837,125532.715,199541912.02441,0
1662073200000,1585.93,1590.54,1580.88,1585.40,143420.811,1662076799999,227403366.20699,115855,70888.718,112398095.92946,0
1662076800000,1585.40,1585.67,1571.86,1580.98,220657.416,1662080399999,348407185.06260,160197,106380.649,167995094.20914,0
1662080400000,1580.99,1582.42,1570.62,1579.20,146051.853,1662083999999,230280409.27955,113116,71887.453,113358128.15453,0
1662084000000,1579.20,1583.70,1566.66,1577.21,204104.950,1662087599999,321368321.26987,143678,105187.801,165633557.96615,0
1662087600000,1577.21,1606.00,1576.86,1595.05,489856.831,1662091199999,782083463.40570,304370,272305.454,434656705.02529,0
1662091200000,1595.04,1611.06,1590.56,1593.26,260306.244,1662094799999,416204932.07734,176695,139222.791,222670572.46093,0
1662094800000,1593.26,1593.87,1585.70,1590.84,190345.272,1662098399999,302583717.19646,135078,98859.190,157166922.17995,0
1662098400000,1590.85,1591.86,1577.28,1587.65,216646.890,1662101999999,343307788.69675,145698,102314.986,162157150.44181,0
1662102000000,1587.65,1596.55,1580.67,1593.28,183421.052,1662105599999,291634054.81431,143335,92390.272,146929222.02841,0
1662105600000,1593.29,1597.00,1583.42,1589.11,150846.130,1662109199999,239717435.68683,120516,69661.483,110712903.72904,0
1662109200000,1589.12,1596.98,1585.52,1593.08,146565.196,1662112799999,233311745.48925,111225,77642.139,123606299.63083,0
1662112800000,1593.09,1602.59,1581.33,1588.65,252750.203,1662116399999,402086709.33178,187592,130171.892,207115085.15717,0
