open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680307200000,1820.81,1827.00,1819.00,1822.42,62617.233,1680310799999,114125976.36712,55534,33258.573,60619096.88616,0
1680310800000,1822.42,1834.44,1820.76,1833.07,75697.292,1680314399999,138319799.78918,65603,45740.137,83591793.99733,0
1680314400000,1833.08,1842.80,1823.55,1828.84,169131.181,1680317999999,310056776.80241,131624,86110.012,157903622.70379,0
1680318000000,1828.84,1829.38,1822.67,1825.60,49862.490,1680321599999,91074007.81784,45351,23656.068,43211392.59659,0
1680321600000,1825.60,1829.20,1823.65,1826.00,41186.534,1680325199999,75223724.32271,38993,22066.362,40303523.83484,0
1680325200000,1825.99,1826.86,1818.00,1824.78,82315.134,1680328799999,150044990.29034,59441,39771.993,72504163.49847,0
1680328800000,1824.77,1824.98,1811.20,1822.45,132995.608,1680332399999,241824346.14040,93018,68028.136,123696970.01487,0
1680332400000,1822.46,1825.67,1817.53,1823.28,60693.973,1680335999999,110609531.75743,62659,29629.404,54002423.22604,0
1680336000000,1823.28,1828.12,1820.00,1824.71,70992.424,1680339599999,129544952.22537,59386,36451.751,66521822.20505,0
1680339600000,1824.71,1827.90,1823.52,1823.74,37732.318,1680343199999,68877254.18095,38902,16651.411,30398586.97014,0
1680343200000,1823.74,1827.82,1821.52,1826.34,48348.626,1680346799999,88222228.71514,44565,25035.857,45684726.92786,0
1680346800000,1826.34,1828.00,1821.78,1823.45,55067.212,1680350399999,100515994.70979,50243,23545.466,42982920.73100,0
1680350400000,1823.44,1826.44,1821.78,1825.80,57737.834,1680353999999,105352704.70392,48185,28486.824,51983437.31693,0
1680354000000,1825.79,1825.96,1822.53,1824.58,43390.600,1680357599999,79173038.52885,39447,20591.704,37574825.55256,0
1680357600000,1824.58,1825.00,1813.00,1816.12,124847.364,1680361199999,227036742.17499,95116,53243.573,96827811.34620,0
1680361200000,1816.12,1821.57,1813.30,1819.74,69066.911,1680364799999,125571203.64140,63856,36708.266,66743289.74083,0
1680364800000,1819.73,1823.99,1805.50,1814.41,134522.499,1680368399999,244353207.64494,95635,60014.295,109060902.66229,0
1680368400000,1814.40,1818.57,1813.48,1816.20,66276.317,1680371999999,120373964.92475,54664,34092.099,61921444.79508,0
1680372000000,1816.20,1816.75,1811.52,1814.77,46569.260,1680375599999,84469222.37721,47437,24117.543,43746033.78727,0
1680375600000,1814.77,1815.65,1810.38,1814.14,40999.136,1680379199999,74323525.44490,43024,21393.254,38784670.66941,0
1680379200000,1814.14,1824.50,1813.80,1815.62,95632.961,1680382799999,173929260.58505,75315,52280.882,95094724.75774,0
1680382800000,1815.63,1822.00,1815.00,1819.58,34391.627,1680386399999,62563177.99976,33461,17132.299,31164548.09939,0
1680386400000,1819.58,1824.96,1818.75,1822.57,44121.413,1680389999999,80397733.23004,45472,24344.003,44359014.36436,0
1680390000000,1822.57,1824.00,1818.14,1819.82,31155.873,1680393599999,56741889.98908,35593,12929.530,23549443.64180,0
1680393600000,1819.83,1823.03,1811.11,1812.54,82579.492,1680397199999,150009327.42129,65460,36950.124,67127782.12483,0
1680397200000,1812.54,1816.45,1811.25,1811.28,50342.566,1680400799999,91322608.88191,47969,24639.131,44698358.87017,0
1680400800000,1811.28,1814.18,1808.38,1813.02,52150.459,1680404399999,94496004.93270,49774,26306.278,47670587.83093,0
1680404400000,1813.02,1818.09,1812.11,1817.01,51428.042,1680407999999,93360889.70376,43535,27113.526,49222381.76773,0
1680408000000,1817.01,1818.20,1813.00,1813.17,39007.766,1680411599999,70819789.07893,34528,18560.434,33698940.82104,0
1680411600000,1813.18,1821.77,1813.01,1820.92,46394.036,1680415199999,84345273.13392,47879,26415.010,48020237.90111,0
1680415200000,1820.93,1824.60,1817.75,1821.95,54405.012,1680418799999,99095396.89571,44086,27737.700,50529528.96838,0
1680418800000,1821.96,1823.54,1819.19,1819.82,51470.094,1680422399999,93729944.49990,41725,22603.066,41160584.82788,0
1680422400000,1819.82,1820.40,1815.22,1817.38,51026.185,1680425999999,92752430.71915,47741,21009.314,38188027.47955,0
1680426000000,1817.38,1823.00,1817.22,1821.01,46123.397,1680429599999,83954765.69828,42774,24911.731,45344954.11194,0
1680429600000,1821.02,1821.26,1815.60,1816.54,42891.057,1680433199999,77987197.90871,39275,17659.036,32106570.70557,0
1680433200000,1816.54,1818.63,1814.00,1816.51,42400.093,1680436799999,77034575.69099,38555,21845.968,39694872.02958,0
1680436800000,1816.50,1817.38,1809.00,1812.70,112636.871,1680440399999,204221389.17453,88091,52809.125,95758427.22642,0
1680440400000,1812.70,1818.80,1805.00,1813.21,160161.026,1680443999999,290123750.85572,124263,81410.516,147493887.39619,0
1680444000000,1813.21,1816.44,1810.42,1812.01,49059.403,1680447599999,88978326.47715,46393,23663.659,42922271.65055,0
1680447600000,1812.02,1812.30,1787.03,1796.62,371903.852,1680451199999,668146191.50321,244793,173008.279,310830546.09791,0
1680451200000,1796.61,1797.54,1782.14,1794.49,159556.589,1680454799999,286002963.26357,119910,68962.586,123637856.68128,0
1680454800000,1794.48,1803.03,1794.10,1800.46,97681.372,1680458399999,175704406.51713,76991,48866.533,87888163.16606,0
1680458400000,1800.45,1801.00,1796.49,1796.94,45117.054,1680461999999,81173584.11779,39099,21350.608,38413469.71687,0
1680462000000,1796.93,1797.26,1770.00,1780.62,219394.266,1680465599999,391043648.10476,158339,95027.404,169374945.76770,0
1680465600000,1780.61,1789.03,1776.34,1787.41,86312.432,1680469199999,153868357.29302,78298,42953.234,76579781.09670,0
1680469200000,1787.41,1792.34,1781.90,1785.82,73113.563,1680472799999,130762869.13630,70088,34968.869,62552581.83356,0
1680472800000,1785.82,1792.99,1776.62,1792.87,136508.663,1680476399999,243603816.33815,100039,71447.876,127509667.33789,0
1680476400000,1792.86,1794.94,1789.52,1793.56,70942.736,1680479999999,127173640.90928,60496,32960.282,59086361.55318,0
1680480000000,1793.55,1793.79,1785.15,1790.11,64408.931,1680483599999,115305608.07822,52967,29888.932,53510852.37863,0
1680483600000,1790.11,1791.91,1761.25,1770.83,277299.299,1680487199999,491306717.52546,174317,127402.484,225751023.39635,0
1680487200000,1770.82,1777.40,1768.22,1774.37,99698.435,1680490799999,176813516.66565,85753,47685.068,84566776.93047,0
1680490800000,1774.37,1778.42,1772.14,1777.45,57329.427,1680494399999,101767857.55284,46968,28688.493,50927727.76892,0
1680494400000,1777.45,1778.24,1771.66,1776.62,53314.000,1680497999999,94627908.87312,46977,25460.663,45193221.44324,0
1680498000000,1776.62,1781.61,1775.56,1777.57,52188.229,1680501599999,92812074.18096,50669,26986.365,47994116.48869,0
1680501600000,1777.57,1785.47,1776.71,1785.04,64577.695,1680505199999,115025497.64285,59154,34474.365,61406411.22995,0
