open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1730419200000,2518.37,2533.00,2517.18,2524.39,72490.190,1730422799999,183132849.19596,110469,38779.261,97969220.39107,0
1730422800000,2524.39,2530.94,2489.64,2501.63,208355.425,1730426399999,522903033.04812,265664,83994.465,210933585.07120,0
1730426400000,2501.62,2512.95,2467.30,2510.25,313999.288,1730429999999,782383446.75312,385722,147715.128,368131840.27087,0
1730430000000,2510.25,2519.99,2498.26,2503.26,84202.269,1730433599999,211343910.17804,129104,39095.887,98147604.32763,0
1730433600000,2503.26,2516.67,2501.56,2513.58,51693.811,1730437199999,129705574.78799,90982,31203.431,78289788.76389,0
1730437200000,2513.59,2515.25,2507.75,2510.54,39712.057,1730440799999,99732361.29427,68764,19448.045,48844361.74218,0
1730440800000,2510.54,2513.70,2499.91,2500.50,89715.306,1730444399999,224838194.87197,124680,41075.612,102971100.35763,0
1730444400000,2500.51,2508.45,2485.32,2504.14,137798.159,1730447999999,344114457.02449,185762,69465.095,173481667.69630,0
1730448000000,2504.13,2516.00,2493.67,2501.07,118229.649,1730451599999,296360708.36784,133048,55928.375,140236438.73258,0
1730451600000,2501.06,2513.68,2498.77,2511.00,61225.615,1730455199999,153461721.73518,94649,31649.188,79343417.95930,0
1730455200000,2510.99,2525.00,2509.31,2518.76,112425.838,1730458799999,283006172.59737,155136,60133.419,151375673.01331,0
1730458800000,2518.77,2526.26,2515.84,2515.84,57344.952,1730462399999,144582759.63072,86035,25223.259,63606178.67582,0
1730462400000,2515.85,2543.73,2515.00,2536.82,203791.518,1730465999999,516090288.72483,214552,110873.058,280807876.36281,0
1730466000000,2536.82,2577.00,2530.02,2574.59,259400.472,1730469599999,662817700.14813,291493,141683.930,362153734.00065,0
1730469600000,2574.59,2587.86,2550.01,2562.00,335634.667,1730473199999,862360670.07638,399989,154688.229,397542910.32229,0
1730473200000,2562.00,2565.39,2481.44,2500.03,439818.150,1730476799999,1107568344.48228,502267,202458.527,509522443.29135,0
1730476800000,2500.03,2538.99,2498.44,2518.61,299155.044,1730480399999,753580368.03341,378906,152834.543,385048469.60049,0
1730480400000,2518.61,2531.19,2506.91,2513.77,114871.757,1730483999999,289265669.44881,212874,56526.618,142380380.98524,0
1730484000000,2513.77,2518.24,2506.01,2508.59,76116.097,1730487599999,191233854.33773,143770,38489.977,96711987.63644,0
1730487600000,2508.60,2517.75,2495.10,2514.72,117731.956,1730491199999,295132608.55186,194626,58080.553,145625814.84298,0
1730491200000,2514.71,2528.00,2512.14,2521.15,71597.682,1730494799999,180494810.21172,94298,40451.132,101985654.04872,0
1730494800000,2521.15,2521.22,2486.00,2506.02,119209.057,1730498399999,298014288.68260,140073,51764.573,129411441.96526,0
1730498400000,2506.01,2514.23,2503.91,2513.21,36991.494,1730501999999,92816753.61104,82251,19681.357,49390792.10527,0
1730502000000,2513.21,2517.85,2510.31,2511.57,29512.184,1730505599999,74200952.87018,57670,14627.484,36783473.33377,0
1730505600000,2511.57,2520.28,2511.30,2516.34,31857.068,1730509199999,80158274.78503,62164,15527.891,39070700.79450,0
1730509200000,2516.35,2520.00,2511.20,2514.90,21521.616,1730512799999,54126816.97767,48306,9592.504,24126845.62557,0
1730512800000,2514.91,2523.80,2512.00,2512.18,37197.355,1730516399999,93665784.60413,63634,18760.101,47249616.15336,0
1730516400000,2512.18,2515.86,2500.60,2506.58,62347.778,1730519999999,156341963.62477,71442,23242.465,58301131.65791,0
1730520000000,2506.58,2509.12,2501.72,2504.93,28285.178,1730523599999,70864820.14411,53987,15327.932,38406699.91388,0
1730523600000,2504.93,2513.57,2498.86,2512.99,40210.163,1730527199999,100829237.33832,64106,20992.593,52644923.12877,0
1730527200000,2513.00,2513.79,2504.96,2511.76,24352.271,1730530799999,61098911.08843,48988,11061.115,27754533.59970,0
1730530800000,2511.77,2512.02,2505.35,2507.20,25091.408,1730534399999,62927888.85108,46429,11183.868,28049031.63211,0
1730534400000,2507.20,2510.18,2495.00,2495.48,59754.034,1730537999999,149466523.03623,80801,29343.369,73415933.49603,0
1730538000000,2495.48,2505.00,2491.00,2497.00,51639.935,1730541599999,129008749.89990,83534,24843.568,62077878.87447,0
1730541600000,2497.01,2502.14,2492.60,2501.89,40428.434,1730545199999,100955118.10580,64026,23233.096,58014798.35724,0
1730545200000,2501.89,2506.27,2499.10,2501.81,33325.024,1730548799999,83403524.06784,51518,17299.117,43301286.76804,0
1730548800000,2501.81,2504.17,2482.63,2488.01,97998.865,1730552399999,244152051.90820,138289,41521.739,103444965.32747,0
1730552400000,2488.00,2498.54,2467.10,2479.71,275058.291,1730555999999,683066837.50262,255319,121624.483,302091519.82044,0
1730556000000,2479.71,2489.88,2475.54,2489.66,95853.374,1730559599999,237900053.63115,156572,43627.626,108314683.77231,0
1730559600000,2489.65,2491.88,2477.42,2488.18,58515.204,1730563199999,145452390.46864,111198,28677.274,71286838.96201,0
1730563200000,2488.18,2497.25,2482.07,2494.09,49236.912,1730566799999,122638925.74977,84593,25010.113,62299659.68760,0
1730566800000,2494.08,2494.93,2479.08,2485.42,46750.234,1730570399999,116205617.25276,77271,17314.529,43033509.63214,0
1730570400000,2485.41,2491.35,2478.76,2486.71,29287.843,1730573999999,72805347.42443,70052,15505.692,38548148.48697,0
1730574000000,2486.70,2494.26,2485.00,2492.73,26311.128,1730577599999,65521340.92782,51820,15853.013,39480558.55273,0
1730577600000,2492.73,2496.49,2490.82,2494.88,18048.660,1730581199999,45009349.48709,47026,8474.493,21135568.11753,0
1730581200000,2494.89,2496.13,2491.10,2493.07,16939.389,1730584799999,42233589.60462,33392,8958.621,22336286.43116,0
1730584800000,2493.06,2497.49,2489.55,2491.10,16177.223,1730588399999,40337963.45740,42645,8117.268,20242243.19168,0
1730588400000,2491.11,2493.69,2484.37,2493.61,27546.948,1730591999999,68541830.36025,55932,14871.977,37006014.49664,0
1730592000000,2493.61,2496.21,2482.47,2482.49,36499.166,1730595599999,90888708.44619,64081,14588.154,36331094.83935,0
1730595600000,2482.50,2486.49,2470.10,2471.71,64381.060,1730599199999,159596157.10661,100729,26261.578,65118484.08497,0
1730599200000,2471.71,2477.14,2425.82,2434.36,418457.644,1730602799999,1024964198.33041,465361,195566.146,479037992.93910,0
1730602800000,2434.35,2452.00,2420.63,2448.96,150340.872,1730606399999,366263611.99650,235767,75391.992,183699182.08482,0
1730606400000,2448.97,2463.62,2447.82,2454.97,85555.851,1730609999999,210129597.97886,109027,43382.016,106559072.96906,0
1730610000000,2454.96,2457.90,2440.48,2442.04,72906.837,1730613599999,178556795.35299,101688,29215.738,71562410.24085,0
1730613600000,2442.04,2462.43,2441.39,2455.89,56188.044,1730617199999,137816969.08541,93649,32803.942,80445839.17875,0
1730617200000,2455.89,2458.83,2449.11,2449.72,30848.637,1730620799999,75657151.21537,64481,14288.671,35046379.23565,0
1730620800000,2449.73,2462.91,2443.67,2458.70,274220.303,1730624399999,672452496.19464,159611,132816.005,325940567.92471,0
1730624400000,2458.69,2459.85,2446.76,2449.34,150306.115,1730627999999,368641614.41102,94638,115609.754,283525036.15900,0
1730628000000,2449.34,2461.40,2449.24,2456.95,66744.851,1730631599999,163962743.13940,78768,38141.566,93663374.80779,0
1730631600000,2456.94,2462.16,2451.42,2454.31,41381.297,1730635199999,101645507.79652,84488,16800.979,41278627.02126,0
1730635200000,2454.31,2460.19,2452.14,2454.40,37053.326,1730638799999,91029998.30739,76973,17147.395,42130041.26823,0
1730638800000,2454.39,2457.00,2430.00,2434.29,124331.359,1730642399999,303539968.43387,185547,52087.998,127196431.60171,0
