open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,20041.40,20126.20,19910.00,20057.20,30830.486,1661993999999,617347537.16410,192654,14689.502,294179962.16540,0
1661994000000,20057.20,20174.10,20044.70,20116.70,16339.790,1661997599999,328589171.91200,115370,7925.576,159388902.73320,0
1661997600000,20116.80,20198.30,20060.00,20111.30,14055.194,1662001199999,283050058.36530,101042,6642.162,133776317.32270,0
1662001200000,20111.30,20170.00,19920.00,20016.90,26547.663,1662004799999,531998091.47920,151074,12126.337,243051634.84430,0
1662004800000,20017.00,20085.20,19985.90,20043.80,12111.985,1662008399999,242652629.38440,95673,6296.150,126133553.27800,0
1662008400000,20043.80,20127.90,20022.80,20030.70,15391.347,1662011999999,309019810.73610,103797,7563.673,151864109.88700,0
1662012000000,20030.70,20044.80,19940.00,19975.80,17764.587,1662015599999,355188592.87550,124643,8965.024,179271080.26580,0
1662015600000,19975.70,19978.10,19790.40,19885.70,39311.497,1662019199999,781880965.92355,238191,18695.386,371890895.16300,0
1662019200000,19885.60,19925.40,19810.10,19916.90,20543.036,1662022799999,408374856.15150,144329,9946.088,197736326.47730,0
1662022800000,19917.00,19970.00,19822.00,19925.70,25338.932,1662026399999,504122038.28210,165114,13540.492,269370336.47500,0
1662026400000,19925.60,20033.10,19907.50,20010.90,17583.321,1662029999999,351151973.00140,124402,9463.243,189029182.18540,0
1662030000000,20010.90,20115.10,19965.00,20060.90,27508.783,1662033599999,551182480.84200,175415,14507.662,290717861.85590,0
1662033600000,20061.00,20084.10,19877.30,19988.20,38076.883,1662037199999,760704374.11680,225959,18297.180,365481563.78050,0
1662037200000,19988.10,20030.00,19900.10,19964.00,32277.767,1662040799999,644315481.29770,206638,16356.601,326511639.93160,0
1662040800000,19964.00,19985.80,19650.00,19685.30,70581.131,1662044399999,1398597996.34712,413619,33413.030,662265358.06140,0
1662044400000,19685.90,19830.00,19644.70,19775.80,38372.973,1662047999999,757533787.95420,251675,19322.402,381451226.98590,0
1662048000000,19775.70,19814.70,19555.00,19646.50,49670.043,1662051599999,976293087.46380,284982,21856.467,429620019.15920,0
1662051600000,19646.50,19930.00,19622.90,19715.50,54394.377,1662055199999,1075979082.84440,306896,27098.252,536028642.19380,0
1662055200000,19715.40,19930.00,19695.80,19801.20,33419.512,1662058799999,662603975.32710,203115,16863.744,334300288.26500,0
1662058800000,19801.20,19892.60,19770.10,19857.40,18692.173,1662062399999,370564295.74770,127911,9885.620,195985777.94350,0
1662062400000,19857.50,20093.30,19830.40,20060.40,41912.287,1662065999999,837931670.91930,239419,23075.204,461369864.43830,0
1662066000000,20060.40,20153.60,20029.20,20073.60,22123.496,1662069599999,444310475.33687,155955,11077.094,222503529.18787,0
1662069600000,20073.60,20171.00,20057.70,20067.30,18091.227,1662073199999,363712137.81820,118500,8714.129,175219304.28650,0
