open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1675209600000,1585.02,1590.00,1575.85,1582.98,136421.929,1675213199999,215987497.80036,89200,63118.627,99945773.70286,0
1675213200000,1582.99,1593.23,1580.20,1588.64,113521.304,1675216799999,180128941.54760,76311,65087.754,103280686.40092,0
1675216800000,1588.64,1589.49,1582.02,1585.59,58674.543,1675220399999,92986915.84062,47725,28794.185,45633900.93479,0
1675220400000,1585.60,1585.90,1578.12,1584.43,68002.308,1675223999999,107585374.48052,49607,30679.927,48538630.04766,0
1675224000000,1584.43,1585.62,1580.91,1582.47,54803.537,1675227599999,86789562.07678,40771,21585.380,34184540.99061,0
1675227600000,1582.46,1585.78,1581.81,1582.71,45144.995,1675231199999,71491133.87105,41035,22838.681,36167484.63089,0
1675231200000,1582.70,1583.14,1573.13,1574.51,111559.145,1675234799999,176058132.64900,74894,49943.140,78831941.73968,0
1675234800000,1574.50,1578.74,1569.00,1575.05,119807.764,1675238399999,188578197.21246,78992,61923.014,97479491.04166,0
1675238400000,1575.05,1576.34,1566.40,1570.45,165660.537,1675241999999,260257115.37272,101361,82294.900,129294020.58507,0
1675242000000,1570.44,1575.00,1565.87,1573.19,90443.180,1675245599999,142153251.72792,60747,45023.712,70778099.94622,0
1675245600000,1573.18,1576.68,1570.46,1574.92,71079.438,1675249199999,111873867.84325,49905,35910.531,56525681.84074,0
1675249200000,1574.92,1583.85,1574.64,1580.60,121547.285,1675252799999,192052089.00491,74614,66210.793,104602539.42954,0
1675252800000,1580.61,1582.99,1577.51,1578.87,73149.054,1675256399999,115644573.98612,52594,33646.092,53196701.88462,0
1675256400000,1578.87,1587.80,1572.31,1581.34,197966.545,1675259999999,313175419.03424,114236,96730.752,153030350.22469,0
1675260000000,1581.33,1590.35,1575.65,1584.70,174343.701,1675263599999,276127812.66513,109699,87610.213,138770486.15491,0
