datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2020-01-01 22:00:00,7229.71,7229.71,7183.26,7195.01,4361.306,31414742.18785,7244,1851.35,13337624.42935
2020-01-01 23:00:00,7195.0,7199.5,7174.0,7197.57,3123.812,22448090.57189,5400,1480.713,10640905.79003
2020-01-02 00:00:00,7197.57,7209.59,7182.19,7208.29,1512.807,10888396.78848,2722,818.427,5891632.83343
2020-01-02 01:00:00,7208.29,7208.3,7183.01,7188.73,1872.396,13467252.10141,3272,760.995,5472892.04862
2020-01-02 02:00:00,7188.64,7188.64,7155.0,7166.56,5106.854,36588593.05393,9696,2284.558,16367509.94418
2020-01-02 03:00:00,7166.92,7166.92,7121.0,7127.29,4871.843,34787882.86222,9568,1906.113,13611316.88945
2020-01-02 04:00:00,7126.94,7159.3,7112.06,7139.36,4720.779,33708772.12466,8807,2386.297,17042261.07857
2020-01-02 05:00:00,7139.65,7149.37,7123.87,7135.44,2392.655,17077576.64994,4282,1104.871,7885930.08526
2020-01-02 06:00:00,7135.44,7145.36,7119.1,7132.0,2327.214,16599031.97734,3882,1225.769,8742840.29048
2020-01-02 07:00:00,7132.0,7137.91,7101.0,7107.56,6169.713,43907923.8798,17696,2798.175,19917221.95044
2020-01-02 08:00:00,7107.53,7153.26,7106.75,7148.56,5149.4,36746912.99677,8547,3351.551,23918458.48193
2020-01-02 09:00:00,7148.56,7163.99,7133.04,7159.41,3137.868,22425505.15468,12044,1771.132,12659341.36186
2020-01-02 10:00:00,7159.41,7175.0,7150.58,7157.81,4615.755,33064218.17755,14905,2127.618,15242770.27271
2020-01-02 11:00:00,7157.35,7164.95,7136.24,7136.24,2448.788,17506290.07708,4237,1056.259,7551142.70156
2020-01-02 12:00:00,7136.36,7160.0,7136.33,7155.08,1989.615,14226213.2129,3422,1134.152,8109176.5123
2020-01-02 13:00:00,7155.1,7159.0,7103.0,7127.24,7844.971,55879070.31284,14041,3409.506,24285560.54198
2020-01-02 14:00:00,7127.5,7154.06,7120.0,7131.0,4008.742,28596242.09402,6780,2153.443,15363123.64874
2020-01-02 15:00:00,7131.0,7146.85,7115.03,7126.25,2793.228,19912069.01328,4689,1227.834,8753265.93028
2020-01-02 16:00:00,7126.25,7143.29,7030.0,7049.61,14012.552,99193449.64351,24893,5862.38,41503195.93342
2020-01-02 17:00:00,7049.62,7050.23,6922.0,6966.86,20436.85,142555159.076,39667,9754.338,68049135.0841
2020-01-02 18:00:00,6966.99,6985.0,6947.0,6969.85,5091.415,35463480.70158,7318,2600.964,18118444.7856
2020-01-02 19:00:00,6970.66,6991.0,6958.0,6979.44,4260.499,29722559.83687,6203,2233.864,15585273.62463
2020-01-02 20:00:00,6979.45,6980.0,6938.36,6944.95,4156.265,28917398.13641,6865,1913.338,13312052.00655
2020-01-02 21:00:00,6944.95,6982.83,6944.43,6973.5,2211.264,15399824.35702,4163,1345.887,9373681.93547
2020-01-02 22:00:00,6973.85,6974.27,6960.0,6970.36,1455.04,10136702.30772,2867,761.242,5303304.82906
2020-01-02 23:00:00,6970.61,6970.61,6950.01,6962.04,2709.164,18857306.54737,4181,1415.549,9852144.65515
2020-01-03 00:00:00,6962.34,6962.8,6906.24,6934.27,4841.639,33591369.61227,8898,2241.402,15551441.3315
2020-01-03 01:00:00,6934.27,6944.01,6872.78,6884.74,7655.442,52860190.74724,13833,3154.7,21789688.82594
2020-01-03 02:00:00,6884.72,6960.0,6863.44,6952.58,8368.489,57938456.44414,14998,4519.648,31291987.63841
2020-01-03 03:00:00,6952.59,6958.5,6935.74,6947.35,2555.491,17753089.70451,4167,1251.579,8694717.81353
2020-01-03 04:00:00,6947.44,7300.0,6945.84,7204.37,31534.103,224709980.63613,63045,17947.008,127755199.86566
2020-01-03 05:00:00,7204.86,7244.38,7163.16,7215.59,10344.656,74426448.24166,18562,5081.681,36565822.52293
2020-01-03 06:00:00,7214.42,7220.0,7185.0,7197.0,5048.502,36349140.44507,15082,2619.667,18861229.52059
2020-01-03 07:00:00,7197.1,7227.73,7182.42,7198.02,5623.634,40534567.28522,10198,2875.289,20726915.77839
2020-01-03 08:00:00,7198.02,7300.0,7198.0,7258.0,11949.146,86650200.20617,22202,6624.733,48043859.91065
2020-01-03 09:00:00,7257.99,7360.76,7254.74,7345.15,15213.265,111204045.07615,29013,7984.866,58373998.66314
2020-01-03 10:00:00,7345.15,7368.33,7280.44,7310.0,11265.916,82511269.98736,23863,5161.749,37803095.08964
2020-01-03 11:00:00,7310.0,7344.15,7305.0,7338.11,5591.666,40966160.95163,9708,2946.014,21583222.95048
2020-01-03 12:00:00,7338.4,7348.52,7306.01,7321.57,5590.826,40972652.29316,9264,2867.467,21016980.57687
2020-01-03 13:00:00,7321.31,7379.0,7310.85,7346.07,5235.166,38425066.43029,10513,3029.487,22238943.68399
2020-01-03 14:00:00,7345.74,7359.95,7229.0,7252.7,13087.716,95160113.50047,27365,6008.642,43685689.17494
2020-01-03 15:00:00,7252.72,7321.56,7250.0,7316.01,5720.751,41667011.56958,11945,3194.078,23267801.5636
2020-01-03 16:00:00,7315.36,7407.28,7289.06,7383.0,17233.809,126760745.87851,37413,9352.918,68808129.08381
2020-01-03 17:00:00,7383.0,7400.35,7333.24,7352.9,7599.389,55931758.16373,14518,3744.933,27565297.721
2020-01-03 18:00:00,7352.88,7368.22,7327.3,7340.42,4993.164,36682494.74288,8751,2395.327,17599000.49045
2020-01-03 19:00:00,7340.33,7347.0,7276.35,7338.9,7234.022,52936903.88477,17181,3381.991,24749465.05755
2020-01-03 20:00:00,7338.91,7359.0,7295.24,7315.05,5327.82,39025512.71876,9812,2642.179,19353451.39568
2020-01-03 21:00:00,7315.05,7330.0,7257.67,7277.27,5531.272,40374654.80536,9040,2486.579,18153694.18585
2020-01-03 22:00:00,7277.28,7316.0,7255.84,7296.78,6211.788,45226904.90166,11426,3534.335,25724819.99556
2020-01-03 23:00:00,7296.64,7342.0,7288.3,7341.72,4735.786,34654875.2028,9023,2439.693,17852354.93773
2020-01-04 00:00:00,7341.6,7347.02,7283.21,7302.87,4169.558,30483474.79357,7894,1835.899,13421764.23961
2020-01-04 01:00:00,7303.02,7308.63,7279.0,7305.22,2146.426,15659775.74325,3986,1034.886,7549473.96841
2020-01-04 02:00:00,7304.97,7325.0,7292.89,7324.13,2018.056,14749400.6621,5877,998.992,7300165.50451
2020-01-04 03:00:00,7324.13,7336.5,7314.27,7329.29,2709.515,19848198.23896,4695,1305.126,9561234.09077
2020-01-04 04:00:00,7329.4,7334.29,7310.0,7330.28,2216.484,16230400.63925,3509,1127.107,8253304.82035
2020-01-04 05:00:00,7330.81,7368.47,7321.0,7341.0,3894.95,28600517.39667,7006,2023.606,14859586.71205
2020-01-04 06:00:00,7341.0,7362.15,7335.22,7351.5,3585.856,26348152.9245,5797,1707.449,12545631.52035
2020-01-04 07:00:00,7350.92,7358.02,7322.45,7344.13,3706.647,27217120.82297,6239,1781.011,13077290.1217
2020-01-04 08:00:00,7344.11,7359.0,7328.27,7343.0,2428.225,17831541.68541,4352,1223.899,8987401.49595
2020-01-04 09:00:00,7343.0,7366.0,7336.0,7360.73,2241.483,16472673.01418,4646,1271.072,9342124.83502
2020-01-04 10:00:00,7360.24,7364.0,7306.0,7314.65,4152.602,30480209.04527,7885,1799.088,13207345.31217
2020-01-04 11:00:00,7313.81,7336.09,7295.2,7333.07,5391.775,39469985.07548,9893,2671.718,19561060.12547
2020-01-04 12:00:00,7333.07,7333.54,7300.62,7309.86,2657.678,19445911.87324,5487,1217.328,8906817.52878
2020-01-04 13:00:00,7309.82,7322.76,7286.16,7299.98,4367.667,31904506.38386,8734,2009.949,14682634.85322
2020-01-04 14:00:00,7299.98,7320.0,7294.0,7312.96,3081.921,22525809.62571,5558,1744.075,12746785.30442
2020-01-04 15:00:00,7312.64,7327.51,7301.0,7315.45,2678.253,19596874.95934,5065,1301.335,9521479.33747
2020-01-04 16:00:00,7315.94,7320.78,7294.14,7304.16,2769.106,20232757.11141,6752,1282.517,9370836.11669
2020-01-04 17:00:00,7304.15,7349.25,7302.0,7349.04,3923.154,28755214.59457,8192,2267.201,16618910.10132
2020-01-04 18:00:00,7349.04,7400.0,7269.21,7304.38,15578.14,114216840.94376,34974,7836.192,57503448.82112
2020-01-04 19:00:00,7303.97,7350.0,7281.0,7331.35,8165.023,59750007.55581,16399,4179.83,30588462.88722
2020-01-04 20:00:00,7331.87,7349.0,7307.0,7338.47,3861.92,28320731.96207,8292,1919.769,14078911.05344
2020-01-04 21:00:00,7338.36,7362.87,7330.0,7347.26,3428.551,25194299.20324,7124,1863.139,13691095.31832
2020-01-04 22:00:00,7347.33,7355.58,7340.0,7347.39,1406.315,10332848.24108,3223,767.639,5640092.65735
2020-01-04 23:00:00,7347.39,7358.45,7324.65,7350.71,2006.728,14735111.24181,4770,970.263,7123782.71492
2020-01-05 00:00:00,7350.54,7390.73,7350.54,7371.57,6223.858,45877748.65949,12566,3382.945,24934299.40634
2020-01-05 01:00:00,7371.56,7488.0,7371.56,7458.32,18196.706,135348759.61809,40064,10630.166,79063383.29986
2020-01-05 02:00:00,7458.38,7481.0,7431.11,7443.33,6222.825,46389382.71374,12615,3193.803,23810897.79753
2020-01-05 03:00:00,7443.33,7476.98,7438.88,7475.15,3669.822,27374314.81726,7147,2052.723,15312717.23705
2020-01-05 04:00:00,7475.19,7495.0,7443.46,7456.42,4960.121,37015045.5911,10949,2431.921,18148384.13574
2020-01-05 05:00:00,7456.4,7465.05,7445.0,7457.48,2471.459,18427650.15679,5214,1156.706,8623925.47497
2020-01-05 06:00:00,7458.51,7482.14,7440.0,7456.88,3792.257,28281378.88869,7468,1906.66,14221512.23979
2020-01-05 07:00:00,7456.88,7470.0,7443.06,7462.98,2817.202,21006982.60559,5406,1505.139,11222780.08616
2020-01-05 08:00:00,7463.42,7470.0,7417.0,7429.69,4476.586,33317148.65193,10013,1931.554,14374600.31779
2020-01-05 09:00:00,7429.86,7437.4,7385.76,7428.0,7125.213,52846154.24453,12172,3338.395,24766286.46976
2020-01-05 10:00:00,7427.72,7430.77,7401.38,7415.59,2855.664,21185142.28673,5559,1401.305,10395987.41051
2020-01-05 11:00:00,7415.62,7438.5,7410.38,7422.48,2549.558,18931918.24334,5536,1272.993,9452281.19926
2020-01-05 12:00:00,7422.48,7459.69,7421.65,7455.0,4378.745,32590247.24029,9097,2389.27,17782650.54098
2020-01-05 13:00:00,7455.0,7455.0,7414.13,7428.48,4827.743,35888200.42398,9342,2109.763,15683463.92059
2020-01-05 14:00:00,7428.78,7441.6,7424.0,7429.85,2011.618,14957214.65542,4309,1041.882,7746759.51238
2020-01-05 15:00:00,7428.54,7474.21,7427.6,7463.59,4686.482,34930013.86077,10992,2334.272,17397690.84641
2020-01-05 16:00:00,7463.76,7478.0,7446.5,7457.57,5365.093,40040115.92523,9888,2461.189,18369170.1174
2020-01-05 17:00:00,7457.57,7467.0,7445.0,7460.41,2306.351,17201368.2449,4453,1245.992,9292938.78096
2020-01-05 18:00:00,7460.4,7465.55,7420.0,7436.25,3974.287,29556733.11574,7490,1798.441,13373764.58523
2020-01-05 19:00:00,7436.25,7446.86,7423.29,7441.83,2671.857,19874334.72225,4377,1378.234,10252247.33688
2020-01-05 20:00:00,7441.9,7441.9,7422.86,7428.73,1708.365,12697889.40125,3368,789.558,5868444.04278
2020-01-05 21:00:00,7428.73,7428.76,7361.0,7366.12,7651.424,56567987.51328,15128,3151.623,23302766.16444
2020-01-05 22:00:00,7366.05,7383.47,7312.0,7353.16,7070.029,51954784.6356,15646,3126.759,22979206.13842
2020-01-05 23:00:00,7353.01,7360.71,7303.0,7354.36,5752.707,42228005.16497,10106,2416.25,17744048.39855
2020-01-06 00:00:00,7354.36,7379.79,7345.0,7373.99,4586.732,33765644.18875,7929,2326.348,17125319.54304
2020-01-06 01:00:00,7374.0,7422.76,7365.0,7420.0,5568.512,41145157.5902,10841,2927.853,21639689.93833
2020-01-06 02:00:00,7419.95,7569.0,7417.26,7548.63,19309.469,144755250.0186,40509,10975.906,82288294.29115
2020-01-06 03:00:00,7548.6,7580.08,7485.0,7538.65,12640.192,95183789.35767,25774,6097.086,45925316.62832
2020-01-06 04:00:00,7538.66,7550.45,7513.3,7526.74,4827.362,36350285.58939,9512,2424.329,18254149.18923
2020-01-06 05:00:00,7526.75,7539.0,7491.59,7529.72,5044.829,37910059.05199,8613,2482.92,18660203.36284
2020-01-06 06:00:00,7530.0,7533.16,7509.31,7517.4,2962.553,22278010.605,4846,1437.949,10813248.96451
2020-01-06 07:00:00,7517.4,7524.08,7505.0,7505.35,2170.668,16314680.65402,3788,995.844,7484410.82172
2020-01-06 08:00:00,7505.36,7550.0,7505.35,7545.0,3999.526,30118033.15482,7359,2170.018,16341948.18894
2020-01-06 09:00:00,7544.99,7549.0,7514.0,7546.92,4670.812,35172869.83626,7942,2226.638,16768380.16654
2020-01-06 10:00:00,7546.91,7573.0,7534.06,7555.97,5305.191,40047573.96185,8956,2731.81,20622986.01929
2020-01-06 11:00:00,7556.18,7576.0,7522.64,7540.0,6909.304,52159040.62118,11548,3024.391,22833861.82553
2020-01-06 12:00:00,7539.99,7561.0,7533.15,7553.44,3112.548,23490832.20379,5729,1615.51,12193442.65989
2020-01-06 13:00:00,7553.67,7611.81,7481.74,7524.5,12090.946,91249771.62539,26023,5756.089,43465806.43696
2020-01-06 14:00:00,7524.83,7555.0,7505.0,7545.15,8067.175,60761893.96058,15725,4109.799,30958382.39376
2020-01-06 15:00:00,7545.15,7549.36,7510.49,7515.92,4250.518,32004428.69726,6632,1780.131,13404682.71503
2020-01-06 16:00:00,7516.03,7545.33,7507.0,7526.0,4555.788,34290174.50084,7998,2159.579,16255987.05783
2020-01-06 17:00:00,7526.0,7558.75,7524.1,7555.41,3857.265,29106971.33735,6171,2041.797,15407275.88245
2020-01-06 18:00:00,7555.56,7556.09,7523.01,7530.12,2622.301,19766712.33311,3922,1156.397,8717103.70517
2020-01-06 19:00:00,7529.73,7548.77,7521.04,7537.89,2548.86,19205890.95758,4186,1389.298,10467755.275
2020-01-06 20:00:00,7536.72,7555.5,7533.0,7547.79,2404.108,18135254.47693,4181,1199.087,9045580.37821
2020-01-06 21:00:00,7548.49,7608.0,7545.97,7575.15,7145.073,54138921.33309,13617,3971.156,30091129.62303
2020-01-06 22:00:00,7574.27,7764.31,7572.24,7710.0,21685.455,166656087.96195,47921,11478.769,88193966.74403
2020-01-06 23:00:00,7710.0,7808.65,7702.11,7757.39,17815.13,138196443.28602,33903,9552.708,74118961.43438
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7890.22,40329.984,318551850.82998,80094,21061.534,166382500.52363
2020-01-07 01:00:00,7890.8,7925.3,7872.34,7908.06,9986.313,78861429.09113,17054,4798.618,37896641.86754
2020-01-07 02:00:00,7908.06,7945.82,7894.95,7899.61,7521.971,59573784.31686,11219,3629.609,28749470.14938
2020-01-07 03:00:00,7899.43,7919.79,7891.0,7898.59,3836.17,30329997.95764,6334,2003.375,15838707.19824
2020-01-07 04:00:00,7899.0,7908.95,7826.18,7845.89,7928.154,62383563.6012,12836,3547.826,27922481.20191
2020-01-07 05:00:00,7844.28,7882.59,7835.66,7873.0,5215.907,41013343.17291,7798,2693.398,21177518.77156
2020-01-07 06:00:00,7872.95,7880.04,7855.75,7877.2,3441.377,27075523.80447,5150,1881.969,14807617.45965
2020-01-07 07:00:00,7877.0,7898.0,7862.28,7886.66,4769.248,37576614.65971,6695,2331.164,18366561.07583
2020-01-07 08:00:00,7886.95,7909.98,7872.1,7888.0,5300.292,41818619.04334,7950,2511.065,19813418.21807
2020-01-07 09:00:00,7888.0,7888.05,7860.0,7860.0,2960.147,23309231.48157,4808,1308.214,10300914.64908
2020-01-07 10:00:00,7860.0,7894.0,7860.0,7892.12,2493.94,19643915.48022,4380,1499.991,11814833.97369
2020-01-07 11:00:00,7892.36,7969.0,7883.64,7899.86,12580.304,99698132.63911,22938,6321.862,50109359.31793
2020-01-07 12:00:00,7898.9,7918.19,7850.0,7873.09,12034.93,94886983.75862,21510,5833.559,46002990.24474
2020-01-07 13:00:00,7872.85,7881.98,7810.0,7853.22,8832.703,69274059.30132,17002,4496.895,35274185.91724
2020-01-07 14:00:00,7853.95,7888.0,7841.0,7842.98,6156.651,48430250.80783,11235,2881.538,22669706.68543
2020-01-07 15:00:00,7842.85,7853.12,7746.0,7769.11,13794.025,107533035.75036,28299,6288.216,49023939.57017
2020-01-07 16:00:00,7769.73,7949.0,7733.0,7916.28,22142.845,174208946.9255,42467,11293.841,88859755.84398
2020-01-07 17:00:00,7917.69,7957.8,7883.34,7941.6,12040.759,95434910.49911,21406,6196.127,49115391.12065
2020-01-07 18:00:00,7941.6,8133.0,7923.36,8043.07,27119.226,218319791.26254,56308,14091.965,113434766.36858
2020-01-07 19:00:00,8044.63,8119.55,8044.62,8077.71,11161.238,90227912.47094,21065,5854.84,47330857.22244
2020-01-07 20:00:00,8077.71,8181.67,8055.0,8165.99,13468.278,109429523.46487,24644,7036.013,57183579.35774
2020-01-07 21:00:00,8166.0,8193.0,8007.0,8021.77,19338.925,156552204.8137,34709,8698.649,70441450.53992
2020-01-07 22:00:00,8023.29,8073.0,7952.0,8055.15,12611.368,101172959.24713,27197,6000.763,48136352.16739
2020-01-07 23:00:00,8055.16,8215.33,8026.0,8152.49,15744.407,128065482.71999,33304,8442.887,68702460.32591
2020-01-08 00:00:00,8150.9,8468.42,8144.02,8437.83,39579.939,329236534.12751,84550,21251.895,176777676.48974
2020-01-08 01:00:00,8435.34,8456.18,8341.79,8376.67,20004.642,167937009.31867,39209,9010.583,75659264.32719
2020-01-08 02:00:00,8376.3,8429.59,8260.0,8282.0,14793.888,123539877.89692,28367,6609.941,55213035.19103
2020-01-08 03:00:00,8282.0,8343.0,8246.06,8302.62,14584.564,120943069.12232,24327,7928.602,65739789.24669
2020-01-08 04:00:00,8302.97,8359.59,8289.13,8347.58,6217.554,51764063.69545,11633,3142.992,26164828.21955
2020-01-08 05:00:00,8346.9,8381.87,8310.0,8339.26,7107.616,59337941.37536,14265,3203.043,26745226.05192
2020-01-08 06:00:00,8337.94,8368.88,8320.0,8342.0,4659.483,38865090.26707,7908,2265.668,18900356.54866
2020-01-08 07:00:00,8342.54,8350.0,8280.0,8301.47,6670.797,55470136.48188,12542,3199.591,26610173.46246
2020-01-08 08:00:00,8301.5,8333.0,8267.0,8316.94,6050.018,50216598.829,10583,3084.686,25608887.37849
2020-01-08 09:00:00,8316.49,8323.4,8276.12,8299.8,5029.864,41753403.84987,8609,2414.851,20044876.50911
2020-01-08 10:00:00,8299.8,8372.28,8287.67,8330.01,8172.11,68154688.89023,14070,4365.536,36410714.76632
2020-01-08 11:00:00,8330.01,8379.51,8328.39,8335.28,4804.528,40124354.30848,10296,2456.304,20514458.74329
2020-01-08 12:00:00,8335.28,8350.25,8278.03,8289.0,6741.599,56053020.32573,19002,2864.03,23817546.55916
2020-01-08 13:00:00,8289.0,8427.97,8222.0,8389.33,22946.924,191184547.31109,49764,11343.421,94564456.23552
2020-01-08 14:00:00,8389.34,8390.73,8201.1,8314.97,21617.354,179371678.62474,45322,10271.44,85241474.46948
2020-01-08 15:00:00,8315.01,8366.02,8239.87,8306.39,12736.049,105768618.06705,26251,6021.082,50025166.79071
2020-01-08 16:00:00,8308.23,8340.86,8052.96,8119.06,39180.495,320317989.96934,77108,19283.1,157598421.11494
2020-01-08 17:00:00,8119.12,8129.47,8012.0,8081.71,18274.399,147483012.85726,35528,8620.306,69594231.50515
2020-01-08 18:00:00,8081.02,8098.77,8040.05,8056.69,6937.503,55979951.65402,11757,3193.565,25772505.73618
2020-01-08 19:00:00,8056.68,8074.5,7964.41,7965.05,10381.255,83250035.18958,27644,4408.394,35377020.94245
2020-01-08 20:00:00,7966.97,8065.0,7870.11,8049.77,22512.834,179285508.10539,47495,10935.637,87081964.21019
2020-01-08 21:00:00,8049.77,8049.77,7966.82,8018.88,8342.569,66842853.41251,17023,4260.255,34138937.22402
2020-01-08 22:00:00,8019.97,8086.8,7991.16,8077.79,5220.986,41947712.91178,10256,2854.24,22930987.83098
2020-01-08 23:00:00,8078.62,8129.0,8026.5,8059.84,8658.144,69955139.20159,17462,4271.291,34515587.56995
2020-01-09 00:00:00,8059.77,8060.0,7932.0,7961.02,11739.684,93647062.20478,24965,5730.21,45706939.02302
2020-01-09 01:00:00,7961.67,8039.63,7954.0,8008.84,5432.011,43466101.53591,9372,2756.227,22057847.75481
2020-01-09 02:00:00,8008.84,8029.69,7984.98,7986.45,3855.612,30857584.9299,5700,1699.071,13599468.74474
2020-01-09 03:00:00,7986.45,7996.7,7937.03,7957.38,5631.66,44874372.01337,9588,2708.48,21581928.82003
2020-01-09 04:00:00,7958.0,7980.73,7930.0,7971.0,5242.745,41732156.3123,7980,2620.457,20861861.65111
2020-01-09 05:00:00,7970.0,7970.0,7932.25,7944.07,3702.902,29437224.00295,7117,1599.721,12717620.0048
2020-01-09 06:00:00,7944.2,7955.01,7898.0,7912.92,6805.239,53932817.81027,13984,3185.499,25250859.98336
2020-01-09 07:00:00,7912.0,7979.0,7908.01,7953.76,6299.115,50065632.46831,12640,3472.387,27597739.68449
2020-01-09 08:00:00,7953.99,7960.0,7915.53,7937.0,4307.116,34182849.85215,6821,2218.574,17606452.16719
2020-01-09 09:00:00,7937.34,7937.34,7862.0,7876.21,10372.609,81867001.74068,18089,4253.09,33571196.60622
2020-01-09 10:00:00,7875.26,7939.94,7853.63,7897.31,9254.474,73123758.52481,16432,4490.624,35487984.26945
2020-01-09 11:00:00,7897.26,7903.81,7851.91,7881.53,6481.576,51038758.2311,9500,3481.238,27414670.41706
2020-01-09 12:00:00,7881.52,7923.7,7874.23,7904.78,6697.912,52889406.0642,10709,3460.052,27322930.63952
2020-01-09 13:00:00,7905.0,7948.11,7894.15,7900.57,8120.818,64349820.34538,14518,3804.696,30152246.50941
2020-01-09 14:00:00,7900.51,7922.68,7876.63,7887.75,4352.536,34367707.05146,7712,1928.87,15232094.01353
2020-01-09 15:00:00,7887.91,7935.98,7887.89,7909.39,4448.491,35189287.5229,7778,2391.158,18916248.31666
2020-01-09 16:00:00,7909.81,7921.18,7810.0,7819.89,13354.947,104839897.20202,26583,6352.758,49874709.58112
2020-01-09 17:00:00,7819.87,7847.0,7776.0,7801.73,11138.256,86947762.29821,23430,5074.89,39631664.47529
2020-01-09 18:00:00,7801.93,7833.99,7791.41,7812.67,4118.609,32172825.52033,7342,2115.24,16522551.46539
2020-01-09 19:00:00,7813.14,7963.0,7812.67,7921.34,10910.678,86136925.73979,23327,6237.059,49234932.61219
2020-01-09 20:00:00,7921.6,8006.83,7808.0,7820.59,19020.652,150517461.25604,44430,9289.584,73516995.38977
2020-01-09 21:00:00,7820.27,7850.0,7750.01,7792.41,14307.096,111653324.33495,31621,6730.714,52544493.09172
2020-01-09 22:00:00,7792.03,7874.27,7792.03,7812.92,6278.572,49154248.5735,13078,3411.859,26702697.79481
2020-01-09 23:00:00,7813.0,7835.0,7792.14,7818.59,5389.833,42147360.48827,9704,2413.601,18873358.07484
2020-01-10 00:00:00,7817.91,7855.0,7814.79,7821.0,4205.993,32963340.56932,7616,2000.395,15678241.97759
2020-01-10 01:00:00,7821.0,7842.1,7786.35,7805.8,4048.748,31624827.56081,7483,1897.495,14823150.98973
2020-01-10 02:00:00,7804.98,7825.0,7794.0,7804.0,3371.935,26342804.88984,6254,1656.036,12936858.25893
2020-01-10 03:00:00,7803.97,7824.0,7767.22,7818.53,4411.645,34417015.00003,8484,2163.96,16884474.2912
2020-01-10 04:00:00,7818.3,7818.3,7768.0,7796.25,4058.537,31611191.81562,7495,1911.659,14889167.94477
2020-01-10 05:00:00,7796.25,7796.25,7736.3,7748.25,4732.212,36759527.89636,9453,1957.387,15211011.74246
2020-01-10 06:00:00,7748.24,7785.0,7718.05,7744.93,9093.149,70482265.87271,18596,4658.258,36109278.78294
2020-01-10 07:00:00,7745.39,7755.8,7721.65,7752.37,4155.795,32165819.48021,8274,1948.588,15083771.64697
2020-01-10 08:00:00,7752.31,7752.35,7680.54,7705.85,8298.613,63991564.39608,23075,3653.245,28172316.1174
2020-01-10 09:00:00,7705.85,7752.58,7691.38,7713.94,7072.064,54637571.70451,12753,3758.193,29031700.67062
2020-01-10 10:00:00,7713.95,7785.0,7670.0,7770.98,11996.575,92846602.91547,24788,6136.067,47493797.16811
2020-01-10 11:00:00,7770.99,7854.32,7764.93,7841.02,17009.354,132967784.62453,33849,9004.782,70396359.99728
2020-01-10 12:00:00,7841.0,7896.52,7808.32,7891.07,11211.415,88122882.48844,26570,6074.67,47763494.22575
2020-01-10 13:00:00,7890.93,7942.9,7866.0,7868.57,13018.085,102925008.48756,33867,6434.5,50885040.72674
2020-01-10 14:00:00,7868.0,7983.13,7851.0,7974.99,15042.514,119266051.87153,31402,8656.817,68647070.60758
2020-01-10 15:00:00,7975.0,8088.0,7944.0,8066.68,19589.156,157389440.60995,47107,10036.435,80640556.06462
