open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1727740800000,63309.00,63601.70,63000.00,63513.20,13510.100,1727744399999,854970002.36730,186096,6624.095,419328585.27380,0
1727744400000,63513.20,63627.50,63345.70,63447.30,6383.848,1727747999999,405381160.00590,97535,2574.280,163501535.27040,0
1727748000000,63447.20,63447.20,63150.00,63427.80,4795.932,1727751599999,303641984.85730,85443,2246.607,142227056.83460,0
1727751600000,63427.80,63732.00,63410.90,63707.20,5455.182,1727755199999,346969628.93120,84657,3139.411,199671781.74340,0
1727755200000,63707.20,63850.00,63627.60,63835.90,5837.888,1727758799999,372220293.60500,89432,3281.448,209226030.14060,0
1727758800000,63836.00,63872.00,63650.00,63733.90,3414.764,1727762399999,217646678.52510,55621,1544.944,98462271.84110,0
1727762400000,63733.90,64070.00,63731.00,64005.80,8166.372,1727765999999,522119992.70520,90911,4861.760,310877033.85600,0
1727766000000,64005.90,64092.60,63890.70,64017.00,6104.641,1727769599999,390691305.74550,83378,2663.596,170473180.94840,0
1727769600000,64016.90,64071.00,63810.10,63923.70,4525.193,1727773199999,289255109.08110,69818,1934.912,123673317.28020,0
1727773200000,63923.70,64075.50,63823.70,63834.30,4677.318,1727776799999,299272788.53020,69627,1994.419,127616825.84070,0
1727776800000,63834.20,63916.90,63683.10,63884.60,5472.096,1727780399999,349092363.03080,69652,2672.104,170486266.85800,0
1727780400000,63884.60,63958.00,63691.40,63699.90,3912.303,1727783999999,249568809.79880,62944,1738.962,110920930.20320,0
1727784000000,63700.00,63784.00,63551.40,63644.10,5531.892,1727787599999,352237305.92400,84812,2553.232,162598054.32430,0
1727787600000,63644.10,63664.00,62500.00,62838.90,43863.859,1727791199999,2757824048.50730,421957,20167.161,1267616143.59790,0
1727791200000,62838.90,63063.00,62400.00,62588.30,41656.346,1727794799999,2612128637.49510,480831,19720.836,1236968196.93360,0
1727794800000,62588.20,62791.60,61801.60,62613.80,58579.631,1727798399999,3646836482.10910,580742,27379.558,1704818665.12260,0
1727798400000,62613.80,62760.00,61900.00,62437.20,34371.249,1727801999999,2139718087.79040,406165,16569.876,1031456299.51100,0
1727802000000,62437.20,62437.30,61100.00,62134.10,58611.013,1727805599999,3614125677.43990,608648,26250.684,1618926274.81230,0
1727805600000,62134.10,62422.30,61841.80,61971.90,20135.838,1727809199999,1251559766.55560,246248,9840.689,611758464.96270,0
1727809200000,61971.90,62078.70,61584.00,61739.70,13667.910,1727812799999,845315079.73460,219202,6894.896,426519167.73960,0
1727812800000,61739.80,61750.20,60128.20,60778.70,52318.761,1727816399999,3181180745.71170,571234,23028.223,1400072297.09330,0
1727816400000,60778.70,61191.10,60629.10,61114.00,10769.682,1727819999999,655727501.72080,164775,5497.206,334771353.62270,0
1727820000000,61114.00,61125.00,60589.50,60742.90,10151.864,1727823599999,617223798.63860,141802,4977.306,302606857.83070,0
1727823600000,60742.80,61016.80,60616.30,60776.80,7904.153,1727827199999,480794033.00360,118629,3885.468,236357478.41750,0
1727827200000,60776.70,61200.00,60703.30,61017.00,12728.051,1727830799999,775878859.44800,152103,7082.743,431826205.95320,0
1727830800000,61017.10,61500.00,60971.30,61497.00,8116.520,1727834399999,497666751.18040,112631,4889.788,299847214.32070,0
1727834400000,61496.90,61800.00,61404.80,61754.30,9364.867,1727837999999,576959648.56820,120987,5189.267,319746097.25500,0
1727838000000,61754.30,61858.20,61629.60,61718.00,7253.090,1727841599999,447895036.24270,94882,3256.892,201150708.83940,0
1727841600000,61718.10,61722.60,61415.10,61473.00,8384.775,1727845199999,516108168.34250,103015,4073.991,250729653.84530,0
1727845200000,61472.90,61587.40,61325.00,61466.70,5198.709,1727848799999,319460613.81280,84940,2699.238,165887073.72050,0
1727848800000,61466.70,61763.00,61330.00,61672.90,6351.891,1727852399999,391330986.95130,94640,3758.834,231554930.54400,0
1727852400000,61672.90,61926.70,61552.00,61702.50,7211.834,1727855999999,445294503.25830,104834,3424.599,211466547.01400,0
1727856000000,61702.50,61888.20,61584.60,61773.30,5107.859,1727859599999,315338061.65250,79577,2570.747,158729085.54960,0
1727859600000,61773.40,61789.80,61111.00,61251.40,12974.132,1727863199999,796414179.88690,164301,5611.941,344430447.09530,0
1727863200000,61251.30,61532.40,61135.00,61172.20,9638.057,1727866799999,590911591.52240,130574,4683.804,287164907.87250,0
1727866800000,61172.30,61362.00,60856.80,61140.80,14401.346,1727870399999,880486604.25560,185051,6921.441,423160220.42130,0
1727870400000,61140.80,61197.00,60666.00,60780.20,17868.152,1727873999999,1089342331.38850,199588,9773.812,596016051.22930,0
1727874000000,60780.30,61443.00,60495.00,61320.70,30107.408,1727877599999,1834930704.96670,364913,15812.977,964020077.72760,0
1727877600000,61320.70,61671.30,61045.30,61051.10,25533.278,1727881199999,1566224607.44920,335385,13191.353,809330043.46890,0
1727881200000,61051.20,61902.60,61005.30,61833.90,18277.932,1727884799999,1126264412.84600,244328,9844.882,606601340.48500,0
1727884800000,61833.90,62355.00,61751.50,61773.80,21906.448,1727888399999,1359581849.22150,274133,10940.784,679009536.82630,0
1727888400000,61773.90,61812.60,61212.00,61598.30,14027.326,1727891999999,863205564.89690,203876,6832.955,420500998.96360,0
1727892000000,61598.40,61665.20,60735.00,60740.10,18105.637,1727895599999,1105826710.46270,273524,8520.109,520358302.69170,0
1727895600000,60740.10,60906.60,59934.90,60155.00,39603.227,1727899199999,2388868376.74410,482958,18173.854,1096467780.77220,0
1727899200000,60155.00,60972.90,60091.30,60895.00,17745.138,1727902799999,1073892718.42180,290230,9764.103,590981095.00330,0
1727902800000,60894.90,60922.20,60627.00,60803.50,5995.948,1727906399999,364406033.68400,105445,2842.077,172733558.02390,0
1727906400000,60803.40,60828.00,60413.30,60822.40,7073.472,1727909999999,428653045.03730,127220,3419.416,207230403.49860,0
1727910000000,60822.40,60838.20,60596.10,60622.60,4026.708,1727913599999,244463847.50690,73885,2033.359,123455180.46650,0
1727913600000,60622.70,61077.50,60508.70,60959.20,12613.506,1727917199999,767263133.48990,195442,6597.612,401328797.01580,0
1727917200000,60959.30,61159.40,60887.40,60999.90,7003.834,1727920799999,427566972.73010,124892,3436.565,209808507.43360,0
1727920800000,60999.90,61246.40,60951.40,61155.60,4927.269,1727924399999,301125125.43520,91064,2516.990,153853922.02120,0
1727924400000,61155.70,61445.10,61052.90,61434.30,7380.894,1727927999999,452054897.64790,102088,4001.676,245140431.88530,0
1727928000000,61434.40,61452.60,61250.10,61299.00,5106.026,1727931599999,313198194.23160,78145,2061.257,126447265.04220,0
1727931600000,61299.00,61331.60,61064.50,61150.50,5797.951,1727935199999,354669850.77210,76581,3096.575,189433521.67520,0
1727935200000,61150.50,61385.00,61080.00,61299.80,3756.514,1727938799999,230088547.59310,62604,1945.679,119171562.70860,0
1727938800000,61299.80,61399.40,60789.20,60898.60,10214.810,1727942399999,623964200.60210,146367,4589.909,280419671.80280,0
1727942400000,60898.50,60954.80,60126.00,60329.60,22724.521,1727945999999,1372737109.46850,297226,10929.144,660097970.51170,0
1727946000000,60329.50,60753.20,60101.50,60693.00,13005.561,1727949599999,786468508.87250,190403,6841.270,413749535.07330,0
1727949600000,60693.00,61012.10,60620.00,61001.90,7824.863,1727953199999,475957294.16380,117180,4115.814,250361811.37730,0
1727953200000,61001.90,61047.30,60558.00,60733.00,10172.379,1727956799999,618666761.12490,126552,4069.786,247514483.32720,0
1727956800000,60732.90,60743.60,60338.10,60444.30,11462.394,1727960399999,693484195.11730,188623,5643.951,341477620.78170,0
1727960400000,60444.20,60556.20,59815.00,60347.20,35952.476,1727963999999,2164686373.77890,439433,17373.166,1046369937.86660,0
1727964000000,60347.00,60909.10,60077.00,60143.10,33681.037,1727967599999,2037149917.06250,451688,17357.845,1050086310.09460,0
1727967600000,60143.10,60650.00,60000.00,60606.50,20132.707,1727971199999,1213169293.22030,299640,9972.048,601065420.98210,0
1727971200000,60606.40,60754.90,60048.00,60140.10,19805.450,1727974799999,1194602313.95560,252569,9691.270,584572832.45050,0
1727974800000,60140.00,60702.00,59888.00,60608.60,20633.648,1727978399999,1246415707.43770,250971,10969.984,662835614.96990,0
1727978400000,60608.60,60834.00,60509.70,60693.80,6991.464,1727981999999,424192383.15160,124033,3498.986,212334885.66150,0
1727982000000,60693.80,61024.10,60514.70,60998.00,7979.015,1727985599999,485256973.66480,131108,4138.164,251718513.26610,0
1727985600000,60998.00,61073.70,60637.00,60749.00,7366.312,1727989199999,448137802.50740,99524,3486.296,212075376.43390,0
1727989200000,60748.90,60929.40,60580.00,60783.40,4835.449,1727992799999,293727305.63410,73720,2476.062,150409070.12260,0
1727992800000,60783.40,60960.00,60680.50,60868.60,3481.967,1727996399999,211732918.79010,77122,1843.342,112103896.33000,0
1727996400000,60868.50,60958.30,60672.00,60727.20,3287.165,1727999999999,199776055.81800,73671,1789.441,108747773.52370,0
1728000000000,60727.10,60786.20,60434.10,60477.20,7118.529,1728003599999,431477406.53500,124917,3596.032,217995781.57900,0
1728003600000,60477.30,61230.00,60457.50,61194.00,13050.106,1728007199999,795926181.35530,183806,7232.960,441005058.89910,0
1728007200000,61193.90,61247.40,60905.00,61009.60,5656.346,1728010799999,345406459.93290,98723,2685.647,163996760.91230,0
1728010800000,61009.60,61044.70,60860.90,60928.70,3265.120,1728014399999,198929568.02330,54607,1577.688,96118486.85440,0
1728014400000,60928.70,61174.00,60896.30,60968.70,5316.608,1728017999999,324454131.02710,70841,2798.283,170761972.58450,0
1728018000000,60968.70,61210.00,60947.70,61193.90,3868.621,1728021599999,236454392.96910,57596,2337.558,142874421.59120,0
1728021600000,61193.80,61324.40,61064.00,61088.90,5156.123,1728025199999,315478286.93200,79977,2428.275,148619964.04910,0
1728025200000,61088.90,61476.10,61026.00,61403.90,7070.280,1728028799999,433274763.02420,96894,4099.203,251181227.59700,0
1728028800000,61403.90,61616.00,61300.00,61410.40,8889.329,1728032399999,546586058.16110,115204,4413.420,271402353.48010,0
1728032400000,61410.30,61555.00,61276.20,61310.10,6396.543,1728035999999,392781791.36070,87330,3165.403,194404764.26590,0
1728036000000,61310.10,61405.50,61236.00,61257.50,4439.192,1728039599999,272151171.33230,64058,2394.915,146831472.43730,0
