open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1693526400000,1645.26,1653.89,1644.29,1651.89,62693.594,1693529999999,103421602.57380,54684,35060.602,57832640.25909,0
1693530000000,1651.88,1652.55,1648.25,1648.45,33977.054,1693533599999,56059529.12826,34814,13795.071,22759561.71071,0
1693533600000,1648.45,1652.20,1648.29,1649.19,25954.727,1693537199999,42836939.44862,26864,13873.671,22897104.95005,0
1693537200000,1649.19,1652.19,1648.01,1651.36,30509.384,1693540799999,50351926.89160,27805,14207.963,23450333.63551,0
1693540800000,1651.35,1652.28,1649.28,1649.47,23434.617,1693544399999,38688048.00102,25003,9084.791,14997991.23889,0
1693544400000,1649.48,1650.00,1647.57,1647.66,19103.102,1693547999999,31492557.13552,22045,7417.741,12228672.38200,0
1693548000000,1647.66,1649.14,1643.31,1644.20,43620.233,1693551599999,71785755.42703,38348,18796.925,30936511.45939,0
1693551600000,1644.19,1646.14,1642.01,1645.45,35961.332,1693555199999,59134778.66334,30380,16359.563,26902809.31943,0
1693555200000,1645.45,1647.75,1642.60,1643.38,28349.447,1693558799999,46629824.97793,26301,14772.638,24298836.03477,0
1693558800000,1643.37,1646.68,1641.50,1644.53,37852.517,1693562399999,62248165.90952,34510,23071.937,37943058.16748,0
1693562400000,1644.53,1645.06,1640.39,1641.37,35677.599,1693565999999,58615222.78639,28097,16994.157,27921399.54871,0
1693566000000,1641.37,1647.84,1640.20,1646.26,50020.658,1693569599999,82256036.62587,43469,27077.068,44524949.39772,0
1693569600000,1646.27,1651.97,1641.33,1646.05,114903.269,1693573199999,189214491.17477,109474,56713.744,93403061.43416,0
1693573200000,1646.04,1646.30,1633.01,1644.43,126845.198,1693576799999,207998187.73180,112166,61405.746,100697978.79944,0
1693576800000,1644.42,1644.99,1621.00,1629.80,248125.989,1693580399999,405065086.83745,220643,112478.140,183670219.45622,0
1693580400000,1629.81,1641.94,1622.49,1633.75,181709.910,1693583999999,296643256.83826,154891,98317.398,160473378.80832,0
1693584000000,1633.76,1637.00,1623.22,1624.88,128723.960,1693587599999,209896027.46756,122964,60189.323,98146562.94364,0
1693587600000,1624.86,1625.51,1601.22,1605.50,367644.536,1693591199999,592617642.19017,324546,179307.942,289040399.12146,0
1693591200000,1605.50,1628.44,1603.86,1617.95,190009.940,1693594799999,306988670.78859,158457,99975.293,161513521.13279,0
1693594800000,1617.94,1619.15,1612.32,1618.64,63833.021,1693598399999,103145345.87618,63866,30521.595,49319343.86878,0
1693598400000,1618.66,1637.96,1615.38,1628.27,140817.835,1693601999999,229182211.37167,122037,76522.282,124540673.60012,0
