open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1669852800000,17153.40,17222.10,17112.50,17153.70,24927.003,1669856399999,427907461.28460,142018,11382.772,195427425.40250,0
1669856400000,17153.60,17159.80,17100.10,17107.90,12582.351,1669859999999,215479867.06200,73860,6132.304,105024966.59540,0
1669860000000,17107.90,17134.30,17080.00,17118.30,10752.449,1669863599999,183978633.67220,58434,5755.062,98485442.37040,0
1669863600000,17118.20,17162.60,17116.20,17143.80,9199.066,1669867199999,157693042.56730,54356,5366.850,92004709.12200,0
1669867200000,17143.80,17161.10,17124.00,17133.00,8770.106,1669870799999,150353031.00440,49746,4077.580,69909232.87810,0
1669870800000,17133.10,17145.00,17054.00,17105.30,13818.767,1669874399999,236363764.73440,71769,6171.496,105569555.66550,0
1669874400000,17105.30,17123.30,17081.10,17114.00,8194.125,1669877999999,140134830.53700,51732,4291.733,73398795.31170,0
1669878000000,17113.90,17116.50,17056.30,17062.60,7978.811,1669881599999,136409465.76540,52453,3508.096,59982405.11610,0
1669881600000,17062.50,17132.90,17053.00,17106.60,12307.328,1669885199999,210325711.12870,70041,6918.907,118243900.48130,0
1669885200000,17106.50,17110.30,17080.90,17106.10,8291.277,1669888799999,141744585.30000,51560,4325.159,73942303.97800,0
1669888800000,17106.20,17106.70,17081.10,17087.90,6508.085,1669892399999,111247872.16000,41010,2775.285,47441856.28770,0
1669892400000,17087.90,17099.80,17030.00,17096.90,15858.582,1669895999999,270690281.74090,76675,7809.867,133325937.78640,0
1669896000000,17096.90,17150.00,17095.00,17130.00,17709.793,1669899599999,303212474.89360,97821,10038.159,171877423.33920,0
1669899600000,17130.10,17348.50,16960.00,17082.00,82856.125,1669903199999,1418948018.68023,351195,41177.689,705576969.54560,0
1669903200000,17082.10,17138.70,17020.00,17099.70,33612.311,1669906799999,573580712.23470,178903,17310.501,295418313.66370,0
1669906800000,17099.70,17137.90,16887.10,16970.50,52292.263,1669910399999,887992134.37110,263444,23870.445,405376800.00760,0
1669910400000,16970.50,16991.70,16910.00,16974.40,17344.506,1669913999999,294160644.72000,96209,8419.225,142810757.16650,0
1669914000000,16974.50,16983.50,16922.00,16960.40,11277.668,1669917599999,191231419.26430,68183,5532.848,93822598.28720,0
1669917600000,16960.50,16969.90,16900.40,16925.90,11143.568,1669921199999,188720633.41110,69106,5385.755,91218601.63320,0
1669921200000,16925.90,16954.50,16893.10,16945.40,9317.849,1669924799999,157708547.59880,60740,5187.369,87807901.60850,0
1669924800000,16945.50,16959.10,16903.30,16910.60,6344.995,1669928399999,107442342.56080,40606,2839.099,48079447.79010,0
1669928400000,16910.60,16932.00,16851.20,16917.50,14136.181,1669931999999,238787623.58910,79069,6773.447,114434868.66260,0
1669932000000,16917.50,16982.40,16915.40,16955.20,9496.659,1669935599999,160946514.19530,55750,5297.823,89788335.73580,0
1669935600000,16955.10,16971.10,16930.90,16970.50,6331.441,1669939199999,107319892.26920,40746,2855.999,48415347.73320,0
1669939200000,16970.50,17035.30,16946.90,17028.30,12953.235,1669942799999,220002842.42090,73157,7825.944,132942554.56200,0
1669942800000,17028.40,17038.00,16861.20,16917.00,17883.464,1669946399999,302888131.31900,102525,7621.046,129032611.74070,0
1669946400000,16916.90,16934.60,16852.40,16913.10,13999.901,1669949999999,236562735.64090,83435,6880.099,116258822.22400,0
1669950000000,16913.10,16923.00,16884.00,16893.90,5524.476,1669953599999,93374286.06470,37552,2779.299,46975410.59350,0
1669953600000,16893.90,16927.10,16874.00,16921.00,6652.214,1669957199999,112446915.92040,44331,3761.011,63578857.06570,0
1669957200000,16921.10,16937.20,16918.50,16927.10,4451.646,1669960799999,75358055.42490,32328,2183.883,36969882.55320,0
1669960800000,16927.00,16946.80,16897.90,16900.90,6138.880,1669964399999,103893634.91910,39791,2641.101,44706428.92460,0
1669964400000,16901.00,16967.20,16901.00,16947.10,9019.625,1669967999999,152785919.92650,51380,5081.214,86071950.18040,0
1669968000000,16947.00,16962.70,16925.30,16955.10,6279.718,1669971599999,106431944.33770,41662,2987.297,50633119.60900,0
1669971600000,16955.20,16979.80,16947.40,16953.80,7184.135,1669975199999,121854383.87340,48719,3664.304,62156523.35100,0
1669975200000,16953.90,16964.30,16937.10,16960.70,6024.784,1669978799999,102118678.42660,43598,2767.700,46913563.23620,0
1669978800000,16960.70,17042.20,16944.00,16987.10,22431.864,1669982399999,381074474.14120,118068,12014.860,204111357.83170,0
1669982400000,16987.00,17037.00,16975.80,17021.30,13050.363,1669985999999,221932999.45800,83446,6871.852,116871797.46490,0
1669986000000,17021.30,17096.30,16760.00,16881.50,88047.617,1669989599999,1489430968.14870,396216,41947.001,709735828.70380,0
1669989600000,16881.50,16964.90,16847.10,16902.00,25536.944,1669993199999,431694047.18680,148412,12650.972,213876392.45610,0
1669993200000,16902.10,16973.60,16883.10,16928.90,15856.558,1669996799999,268485962.50680,92453,8179.852,138517339.11190,0
1669996800000,16928.90,16938.80,16894.00,16926.00,9965.850,1670000399999,168550005.50280,63949,4930.941,83398418.94440,0
1670000400000,16926.00,16965.20,16920.90,16926.40,9574.761,1670003999999,162229265.38670,55866,4769.345,80814156.06080,0
1670004000000,16926.40,16959.90,16925.20,16945.30,5355.371,1670007599999,90732407.02450,34585,3118.602,52836189.76880,0
1670007600000,16945.30,16989.20,16922.30,16979.30,9418.685,1670011199999,159731707.65230,51848,5425.394,92016327.40450,0
1670011200000,16979.20,17055.60,16971.80,17020.50,13685.590,1670014799999,232662686.92190,70213,8264.971,140534996.01240,0
1670014800000,17020.60,17042.70,16986.70,17003.00,9286.614,1670018399999,157977854.20960,61193,4256.498,72411449.51860,0
1670018400000,17002.90,17075.20,17001.60,17035.40,8386.901,1670021999999,142917402.87900,56505,4624.920,78812947.39970,0
1670022000000,17035.30,17088.40,17035.30,17083.00,8330.019,1670025599999,142132289.14080,53871,4502.579,76829382.97920,0
1670025600000,17083.00,17160.00,17030.40,17041.20,20680.794,1670029199999,353294997.99860,108777,9988.633,170722929.88750,0
1670029200000,17041.20,17045.40,17006.70,17041.60,6390.081,1670032799999,108806980.71270,44477,3306.152,56298371.29060,0
1670032800000,17041.60,17048.80,17006.50,17021.30,4418.190,1670036399999,75196202.44050,34100,1980.988,33715135.29790,0
1670036400000,17021.30,17022.00,17002.50,17012.30,3852.056,1670039999999,65532582.85190,29862,1907.170,32445509.02240,0
1670040000000,17012.30,17024.70,17000.60,17007.10,4733.161,1670043599999,80522833.47020,30301,2437.161,41466774.07530,0
1670043600000,17007.10,17017.80,17001.10,17004.50,3098.049,1670047199999,52694807.96640,24218,1585.809,26974327.66380,0
1670047200000,17004.60,17006.20,16933.10,16970.00,14612.787,1670050799999,247893291.31830,75104,6739.673,114325335.06220,0
1670050800000,16969.90,16974.00,16915.70,16954.70,10812.135,1670054399999,183194176.57920,60217,5160.642,87438722.51630,0
1670054400000,16954.70,16958.00,16910.60,16939.60,7584.234,1670057999999,128478957.15920,47370,3700.371,62688736.25370,0
1670058000000,16939.60,16978.00,16921.40,16970.10,7781.680,1670061599999,131957846.42990,48601,4683.913,79428435.08770,0
1670061600000,16970.10,16975.00,16942.00,16955.30,5346.192,1670065199999,90681499.92490,34720,2153.618,36532918.08460,0
1670065200000,16955.30,16955.30,16881.40,16938.50,14700.407,1670068799999,248739600.92550,77601,7061.437,119497347.90480,0
1670068800000,16938.60,16962.20,16925.00,16957.80,6782.895,1670072399999,114933265.98630,44924,3726.590,63148000.96780,0
1670072400000,16957.80,16959.30,16936.00,16945.40,4639.981,1670075999999,78641036.24150,31314,2023.523,34295969.04860,0
1670076000000,16945.30,16947.30,16912.00,16938.90,7819.713,1670079599999,132411909.24190,43070,3874.198,65603572.85090,0
